Source, Target, Link
2777, 1420, 1
2778, 631, 1
2778, 5397, 1
2779, 1582, 1
2779, 3929, 1
2780, 1463, 1
2781, 470, 1
2781, 4663, 1
2782, 826, 1
2783, 2008, 1
2783, 4845, 1
2784, 897, 1
2784, 3341, 1
2785, 539, 1
2785, 5080, 1
2786, 1868, 1
2787, 2449, 1
2787, 4298, 1
2788, 732, 1
2788, 2886, 1
2788, 5117, 1
2789, 489, 1
2790, 920, 1
2791, 2101, 1
2791, 3903, 1
2791, 4710, 1
2792, 1338, 1
2793, 46, 1
2793, 3924, 1
2794, 1327, 1
2795, 640, 1
2796, 2397, 1
2797, 158, 1
2798, 2665, 1
2799, 2618, 1
2800, 105, 1
2800, 4352, 1
2801, 2751, 1
2802, 255, 1
2802, 4702, 1
2803, 1866, 1
2803, 4642, 1
2804, 693, 1
2804, 5545, 1
2805, 420, 1
2805, 3419, 1
2806, 1843, 1
2806, 3429, 1
2807, 1747, 1
2808, 1449, 1
2808, 5142, 1
2809, 129, 1
2810, 2211, 1
2810, 5401, 1
2811, 2648, 1
2811, 2912, 1
2812, 1259, 1
2813, 2084, 1
2814, 1411, 1
2815, 1355, 1
2816, 440, 1
2816, 5550, 1
2817, 1491, 1
2817, 5098, 1
2817, 5671, 1
2818, 1555, 1
2818, 4955, 1
2819, 1908, 1
2820, 870, 1
2820, 4071, 1
2821, 1655, 1
2822, 88, 1
2823, 475, 1
2824, 386, 1
2824, 3847, 1
2824, 4387, 1
2825, 82, 1
2825, 3477, 1
2826, 334, 1
2827, 1166, 1
2827, 3363, 1
2827, 3768, 1
2828, 1951, 1
2828, 3218, 1
2829, 2406, 1
2829, 5056, 1
2830, 915, 1
2831, 453, 1
2831, 3455, 1
2832, 2209, 1
2833, 1998, 1
2833, 4523, 1
2834, 2831, 1
2835, 1745, 1
2835, 4935, 1
2836, 1412, 1
2837, 2, 1
2837, 5836, 1
2838, 2559, 1
2839, 2571, 1
2839, 4035, 1
2840, 729, 1
2841, 958, 1
2841, 4146, 1
2842, 714, 1
2842, 3025, 1
2842, 3641, 1
2842, 5820, 1
2843, 514, 1
2843, 4016, 1
2844, 2057, 1
2845, 701, 1
2845, 3740, 1
2846, 115, 1
2846, 4627, 1
2847, 1618, 1
2847, 2879, 1
2847, 3370, 1
2847, 4058, 1
2848, 805, 1
2848, 3776, 1
2849, 277, 1
2849, 3914, 1
2850, 2556, 1
2850, 3308, 1
2851, 1378, 1
2852, 2393, 1
2853, 1920, 1
2853, 3942, 1
2854, 823, 1
2855, 32, 1
2855, 4032, 1
2856, 22, 1
2856, 4426, 1
2857, 743, 1
2857, 4378, 1
2858, 1616, 1
2859, 225, 1
2859, 2884, 1
2860, 2570, 1
2861, 893, 1
2862, 1544, 1
2862, 3442, 1
2862, 5747, 1
2863, 1183, 1
2863, 3421, 1
2863, 3961, 1
2863, 5113, 1
2864, 152, 1
2864, 3098, 1
2865, 187, 1
2866, 68, 1
2867, 595, 1
2867, 3794, 1
2868, 2631, 1
2869, 2109, 1
2869, 5900, 1
2870, 1022, 1
2870, 5940, 1
2871, 1616, 1
2871, 5130, 1
2872, 590, 1
2872, 3018, 1
2872, 3953, 1
2873, 1799, 1
2874, 1747, 1
2875, 2535, 1
2875, 3385, 1
2876, 1177, 1
2876, 3265, 1
2877, 1042, 1
2877, 3274, 1
2878, 1207, 1
2878, 4854, 1
2879, 2435, 1
2879, 3202, 1
2880, 2108, 1
2881, 92, 1
2881, 3535, 1
2881, 5348, 1
2882, 927, 1
2882, 5014, 1
2883, 1599, 1
2884, 1598, 1
2884, 5237, 1
2885, 361, 1
2885, 3049, 1
2885, 5933, 1
2885, 5945, 1
2886, 2778, 1
2886, 5084, 1
2887, 2866, 1
2888, 2756, 1
2888, 4650, 1
2888, 5251, 1
2889, 1118, 1
2890, 1203, 1
2891, 2067, 1
2891, 3772, 1
2891, 5504, 1
2892, 667, 1
2893, 2598, 1
2893, 5881, 1
2894, 126, 1
2895, 502, 1
2896, 1086, 1
2896, 4002, 1
2896, 5213, 1
2897, 837, 1
2897, 3002, 1
2898, 826, 1
2899, 1864, 1
2899, 4847, 1
2900, 69, 1
2900, 2972, 1
2901, 2150, 1
2902, 492, 1
2902, 3605, 1
2903, 1651, 1
2904, 922, 1
2904, 4589, 1
2905, 197, 1
2905, 3407, 1
2906, 21, 1
2906, 4245, 1
2907, 2654, 1
2908, 1963, 1
2909, 1411, 1
2909, 3248, 1
2909, 4992, 1
2910, 2275, 1
2910, 3033, 1
2910, 4189, 1
2911, 102, 1
2911, 3855, 1
2912, 319, 1
2912, 5463, 1
2913, 2825, 1
2913, 3534, 1
2913, 5609, 1
2914, 2688, 1
2915, 979, 1
2915, 2922, 1
2916, 2123, 1
2916, 2921, 1
2916, 2936, 1
2917, 855, 1
2917, 3327, 1
2918, 59, 1
2918, 4436, 1
2919, 2149, 1
2920, 2891, 1
2921, 790, 1
2921, 3746, 1
2921, 5450, 1
2921, 5782, 1
2922, 55, 1
2922, 3797, 1
2922, 4161, 1
2923, 1631, 1
2924, 1907, 1
2924, 4404, 1
2924, 5619, 1
2925, 1145, 1
2925, 4314, 1
2925, 4795, 1
2925, 5355, 1
2926, 1641, 1
2926, 4243, 1
2927, 2057, 1
2928, 803, 1
2928, 3971, 1
2929, 2794, 1
2930, 447, 1
2930, 3293, 1
2930, 3520, 1
2931, 2644, 1
2931, 3236, 1
2932, 976, 1
2933, 1766, 1
2934, 2186, 1
2935, 2094, 1
2935, 4342, 1
2935, 5752, 1
2936, 427, 1
2936, 4820, 1
2937, 256, 1
2938, 412, 1
2938, 3294, 1
2939, 821, 1
2940, 476, 1
2940, 4515, 1
2941, 2821, 1
2942, 166, 1
2943, 2189, 1
2943, 4430, 1
2943, 5806, 1
2944, 2282, 1
2945, 2336, 1
2946, 89, 1
2946, 3620, 1
2947, 1914, 1
2948, 2872, 1
2948, 3660, 1
2948, 3859, 1
2949, 2141, 1
2950, 1966, 1
2951, 1046, 1
2951, 4719, 1
2952, 540, 1
2953, 1691, 1
2953, 3701, 1
2954, 1011, 1
2954, 3256, 1
2955, 2933, 1
2956, 2020, 1
2956, 2957, 1
2957, 826, 1
2958, 2524, 1
2959, 550, 1
2959, 3289, 1
2960, 1517, 1
2961, 139, 1
2962, 2025, 1
2962, 3725, 1
2963, 826, 1
2963, 4283, 1
2963, 4331, 1
2964, 259, 1
2964, 3275, 1
2965, 2762, 1
2966, 1103, 1
2966, 4145, 1
2966, 5095, 1
2967, 1425, 1
2967, 5861, 1
2968, 1505, 1
2968, 3210, 1
2969, 2617, 1
2969, 5470, 1
2970, 1267, 1
2970, 5534, 1
2971, 1825, 1
2971, 3057, 1
2972, 910, 1
2972, 3750, 1
2973, 160, 1
2974, 248, 1
2975, 284, 1
2976, 1122, 1
2976, 4327, 1
2976, 4828, 1
2977, 174, 1
2978, 1877, 1
2979, 583, 1
2980, 566, 1
2981, 1611, 1
2982, 1378, 1
2982, 3919, 1
2983, 1010, 1
2984, 2644, 1
2985, 157, 1
2985, 4023, 1
2986, 49, 1
2987, 23, 1
2988, 641, 1
2988, 3673, 1
2989, 2135, 1
2989, 3700, 1
2990, 1818, 1
2990, 5540, 1
2991, 213, 1
2992, 1100, 1
2992, 4822, 1
2993, 1371, 1
2993, 3178, 1
2994, 1711, 1
2994, 5464, 1
2995, 822, 1
2995, 3601, 1
2996, 2790, 1
2997, 465, 1
2998, 102, 1
2998, 3846, 1
2998, 3991, 1
2999, 1070, 1
2999, 3698, 1
2999, 5133, 1
3000, 1143, 1
3001, 971, 1
3002, 1266, 1
3003, 2451, 1
3004, 1559, 1
3004, 3723, 1
3005, 1387, 1
3006, 2021, 1
3007, 1361, 1
3008, 231, 1
3009, 1353, 1
3009, 3848, 1
3010, 102, 1
3010, 5162, 1
3011, 1056, 1
3012, 2691, 1
3012, 3141, 1
3013, 2492, 1
3014, 224, 1
3015, 1608, 1
3015, 5031, 1
3016, 7, 1
3017, 428, 1
3017, 3170, 1
3017, 3957, 1
3017, 5532, 1
3018, 946, 1
3018, 4408, 1
3019, 366, 1
3020, 298, 1
3021, 1495, 1
3021, 4906, 1
3022, 468, 1
3022, 5461, 1
3023, 744, 1
3023, 3284, 1
3024, 611, 1
3024, 3689, 1
3025, 196, 1
3026, 1294, 1
3027, 1019, 1
3028, 1436, 1
3029, 65, 1
3029, 3583, 1
3029, 3661, 1
3029, 3826, 1
3030, 54, 1
3030, 3375, 1
3031, 2374, 1
3032, 1346, 1
3032, 3251, 1
3032, 4020, 1
3032, 4287, 1
3033, 37, 1
3033, 3188, 1
3033, 5076, 1
3034, 1411, 1
3034, 4876, 1
3035, 2796, 1
3035, 3396, 1
3035, 4204, 1
3036, 2292, 1
3037, 2781, 1
3037, 5492, 1
3038, 743, 1
3038, 3397, 1
3038, 3541, 1
3039, 2966, 1
3039, 4083, 1
3039, 4339, 1
3040, 691, 1
3041, 1789, 1
3041, 3763, 1
3041, 5275, 1
3042, 2889, 1
3042, 3090, 1
3043, 1288, 1
3043, 3878, 1
3044, 1724, 1
3045, 442, 1
3046, 664, 1
3046, 3384, 1
3047, 1731, 1
3048, 1603, 1
3048, 4680, 1
3049, 1152, 1
3049, 4159, 1
3050, 264, 1
3050, 3893, 1
3051, 2276, 1
3051, 3554, 1
3052, 145, 1
3052, 4999, 1
3053, 886, 1
3053, 5808, 1
3054, 2933, 1
3054, 5793, 1
3055, 586, 1
3056, 1988, 1
3057, 2739, 1
3057, 5574, 1
3058, 370, 1
3059, 1668, 1
3060, 1491, 1
3060, 5650, 1
3061, 650, 1
3061, 4289, 1
3062, 863, 1
3062, 3615, 1
3062, 3753, 1
3062, 5620, 1
3063, 2924, 1
3064, 2874, 1
3064, 3811, 1
3065, 3, 1
3066, 2180, 1
3066, 3792, 1
3067, 124, 1
3067, 5337, 1
3068, 2374, 1
3068, 3116, 1
3069, 714, 1
3069, 3272, 1
3070, 1606, 1
3071, 1872, 1
3072, 536, 1
3072, 5740, 1
3073, 119, 1
3074, 96, 1
3074, 3970, 1
3075, 657, 1
3075, 5773, 1
3076, 1101, 1
3077, 1536, 1
3077, 3180, 1
3077, 3853, 1
3078, 546, 1
3078, 3132, 1
3078, 4801, 1
3079, 973, 1
3079, 5867, 1
3080, 1355, 1
3081, 1423, 1
3081, 3955, 1
3082, 187, 1
3082, 3787, 1
3082, 3899, 1
3083, 2544, 1
3084, 2835, 1
3085, 2829, 1
3086, 1431, 1
3086, 5203, 1
3087, 317, 1
3088, 743, 1
3088, 4745, 1
3089, 732, 1
3089, 3458, 1
3090, 2972, 1
3091, 273, 1
3092, 1340, 1
3093, 474, 1
3093, 3684, 1
3094, 1275, 1
3094, 4212, 1
3095, 2927, 1
3095, 3653, 1
3095, 4238, 1
3095, 5472, 1
3096, 2898, 1
3096, 4431, 1
3097, 729, 1
3098, 1311, 1
3098, 5848, 1
3099, 1988, 1
3100, 393, 1
3101, 2689, 1
3101, 3313, 1
3102, 1799, 1
3103, 2259, 1
3103, 4839, 1
3104, 336, 1
3105, 2498, 1
3105, 5890, 1
3106, 2559, 1
3106, 3946, 1
3107, 581, 1
3107, 3663, 1
3108, 3029, 1
3108, 3597, 1
3108, 5229, 1
3109, 2237, 1
3109, 4904, 1
3110, 525, 1
3110, 4598, 1
3111, 358, 1
3111, 3568, 1
3112, 471, 1
3112, 5743, 1
3113, 3084, 1
3114, 1886, 1
3115, 440, 1
3116, 918, 1
3116, 5528, 1
3117, 304, 1
3118, 255, 1
3119, 1160, 1
3119, 3190, 1
3120, 706, 1
3120, 4588, 1
3120, 5296, 1
3121, 1188, 1
3121, 5494, 1
3122, 24, 1
3123, 1167, 1
3124, 1107, 1
3124, 4504, 1
3125, 259, 1
3126, 2861, 1
3127, 512, 1
3127, 4653, 1
3128, 1357, 1
3129, 2811, 1
3129, 4852, 1
3129, 5975, 1
3130, 64, 1
3130, 4213, 1
3131, 468, 1
3131, 3172, 1
3131, 4990, 1
3132, 2453, 1
3132, 4585, 1
3133, 508, 1
3134, 1546, 1
3135, 551, 1
3136, 368, 1
3137, 370, 1
3137, 4476, 1
3138, 1010, 1
3139, 2324, 1
3140, 1079, 1
3140, 3890, 1
3141, 881, 1
3142, 910, 1
3142, 3784, 1
3143, 42, 1
3143, 4094, 1
3144, 1074, 1
3145, 304, 1
3146, 582, 1
3146, 3633, 1
3147, 141, 1
3148, 1848, 1
3149, 1811, 1
3149, 5936, 1
3150, 2130, 1
3151, 872, 1
3151, 5088, 1
3152, 1511, 1
3152, 4766, 1
3153, 143, 1
3153, 3305, 1
3154, 753, 1
3155, 1588, 1
3156, 116, 1
3157, 848, 1
3157, 3609, 1
3158, 1990, 1
3159, 1233, 1
3159, 5920, 1
3160, 147, 1
3160, 3860, 1
3160, 4848, 1
3161, 1356, 1
3161, 5073, 1
3162, 374, 1
3163, 1040, 1
3164, 291, 1
3164, 5915, 1
3165, 597, 1
3166, 48, 1
3167, 2177, 1
3167, 4707, 1
3168, 2119, 1
3168, 4937, 1
3169, 1371, 1
3169, 3999, 1
3169, 5569, 1
3170, 1663, 1
3171, 3153, 1
3172, 159, 1
3173, 2561, 1
3173, 3643, 1
3173, 5381, 1
3174, 1353, 1
3174, 5549, 1
3175, 2344, 1
3175, 3476, 1
3175, 5789, 1
3176, 1526, 1
3177, 1356, 1
3177, 5326, 1
3178, 25, 1
3179, 262, 1
3180, 1135, 1
3180, 3189, 1
3180, 4362, 1
3181, 2871, 1
3182, 1342, 1
3183, 1592, 1
3184, 2801, 1
3185, 2691, 1
3185, 3224, 1
3186, 1557, 1
3186, 3647, 1
3186, 4134, 1
3187, 2613, 1
3187, 3268, 1
3187, 4297, 1
3188, 1333, 1
3189, 183, 1
3190, 2087, 1
3190, 5462, 1
3191, 8, 1
3191, 3422, 1
3192, 1257, 1
3193, 881, 1
3194, 1090, 1
3194, 5745, 1
3195, 2395, 1
3196, 200, 1
3196, 5763, 1
3197, 1177, 1
3198, 1356, 1
3198, 4375, 1
3199, 425, 1
3200, 526, 1
3201, 775, 1
3202, 1931, 1
3202, 3452, 1
3203, 1989, 1
3203, 3648, 1
3203, 3674, 1
3204, 2297, 1
3204, 4284, 1
3204, 4961, 1
3205, 2324, 1
3205, 4271, 1
3206, 657, 1
3207, 391, 1
3208, 1467, 1
3209, 725, 1
3210, 2734, 1
3210, 3445, 1
3211, 1193, 1
3211, 3461, 1
3211, 3758, 1
3212, 1898, 1
3212, 4349, 1
3212, 4902, 1
3213, 2991, 1
3214, 197, 1
3214, 4810, 1
3215, 3140, 1
3216, 3008, 1
3217, 2768, 1
3217, 4954, 1
3217, 5302, 1
3218, 1284, 1
3218, 5468, 1
3219, 424, 1
3219, 3586, 1
3220, 670, 1
3220, 5572, 1
3220, 5779, 1
3221, 3125, 1
3221, 5385, 1
3222, 1470, 1
3223, 2741, 1
3224, 3008, 1
3225, 17, 1
3225, 3915, 1
3226, 163, 1
3226, 4555, 1
3227, 1083, 1
3228, 412, 1
3229, 479, 1
3229, 4326, 1
3230, 971, 1
3230, 4421, 1
3231, 2362, 1
3232, 700, 1
3232, 3649, 1
3232, 3865, 1
3232, 4039, 1
3232, 4494, 1
3233, 2096, 1
3233, 4900, 1
3234, 2824, 1
3234, 4380, 1
3235, 466, 1
3236, 1124, 1
3237, 477, 1
3238, 1241, 1
3239, 657, 1
3239, 4791, 1
3239, 5744, 1
3240, 2078, 1
3240, 4569, 1
3241, 3231, 1
3242, 2944, 1
3242, 4038, 1
3243, 698, 1
3243, 3524, 1
3243, 4793, 1
3244, 2817, 1
3245, 2571, 1
3245, 4135, 1
3246, 1772, 1
3246, 5051, 1
3247, 2317, 1
3248, 1707, 1
3248, 4877, 1
3249, 572, 1
3249, 4273, 1
3250, 2615, 1
3250, 3412, 1
3251, 80, 1
3251, 5313, 1
3252, 56, 1
3252, 4823, 1
3253, 562, 1
3253, 3757, 1
3254, 1746, 1
3254, 4728, 1
3255, 2858, 1
3256, 0, 1
3256, 5923, 1
3257, 1049, 1
3258, 3081, 1
3259, 614, 1
3259, 3312, 1
3260, 2130, 1
3260, 3662, 1
3261, 1969, 1
3261, 4229, 1
3262, 1493, 1
3262, 3517, 1
3262, 3933, 1
3263, 3141, 1
3264, 21, 1
3265, 1336, 1
3265, 4336, 1
3266, 270, 1
3266, 5303, 1
3267, 2186, 1
3268, 1499, 1
3269, 1468, 1
3269, 5294, 1
3270, 57, 1
3271, 3203, 1
3272, 2421, 1
3272, 4814, 1
3273, 705, 1
3274, 1934, 1
3274, 5840, 1
3275, 2532, 1
3275, 3434, 1
3276, 1098, 1
3277, 2392, 1
3277, 4959, 1
3278, 1193, 1
3278, 3607, 1
3279, 2147, 1
3280, 1300, 1
3280, 4660, 1
3280, 5562, 1
3281, 1980, 1
3281, 3585, 1
3282, 2247, 1
3282, 3547, 1
3283, 2542, 1
3283, 4268, 1
3284, 2473, 1
3284, 3682, 1
3285, 1798, 1
3285, 5295, 1
3286, 798, 1
3286, 3485, 1
3287, 102, 1
3287, 4816, 1
3288, 2639, 1
3289, 757, 1
3289, 4836, 1
3290, 2733, 1
3290, 4797, 1
3291, 1386, 1
3292, 888, 1
3293, 2918, 1
3294, 1700, 1
3294, 5681, 1
3295, 3283, 1
3296, 671, 1
3297, 2162, 1
3297, 3764, 1
3298, 1428, 1
3299, 389, 1
3299, 3446, 1
3300, 2478, 1
3301, 2816, 1
3302, 833, 1
3303, 1941, 1
3304, 2664, 1
3305, 1001, 1
3305, 4765, 1
3306, 920, 1
3306, 5181, 1
3307, 2433, 1
3307, 3389, 1
3308, 1504, 1
3309, 1490, 1
3309, 3666, 1
3310, 2009, 1
3311, 990, 1
3312, 202, 1
3312, 3637, 1
3313, 670, 1
3314, 2723, 1
3314, 4832, 1
3315, 1106, 1
3316, 2029, 1
3316, 3438, 1
3317, 730, 1
3318, 2855, 1
3318, 3901, 1
3318, 4960, 1
3319, 2224, 1
3319, 3789, 1
3320, 1880, 1
3321, 735, 1
3322, 1659, 1
3323, 2189, 1
3324, 857, 1
3324, 4329, 1
3324, 5155, 1
3325, 338, 1
3325, 3504, 1
3325, 3727, 1
3326, 1796, 1
3326, 3954, 1
3327, 2242, 1
3328, 1777, 1
3329, 2399, 1
3330, 2025, 1
3330, 4686, 1
3331, 433, 1
3331, 5038, 1
3331, 5389, 1
3332, 3189, 1
3333, 2989, 1
3333, 5138, 1
3334, 2033, 1
3334, 4391, 1
3335, 477, 1
3336, 1462, 1
3336, 5874, 1
3337, 2707, 1
3337, 4444, 1
3338, 2946, 1
3338, 4896, 1
3339, 3, 1
3340, 2995, 1
3341, 500, 1
3341, 3532, 1
3341, 4517, 1
3342, 37, 1
3343, 655, 1
3344, 3326, 1
3345, 723, 1
3346, 131, 1
3347, 219, 1
3347, 3680, 1
3348, 3181, 1
3349, 1114, 1
3350, 431, 1
3350, 4478, 1
3351, 2972, 1
3351, 5981, 1
3352, 3281, 1
3353, 1045, 1
3353, 4489, 1
3354, 2368, 1
3354, 4171, 1
3355, 2418, 1
3355, 4221, 1
3356, 2451, 1
3356, 5908, 1
3357, 2817, 1
3357, 5144, 1
3358, 2837, 1
3359, 1391, 1
3360, 1387, 1
3360, 5638, 1
3361, 1616, 1
3361, 4488, 1
3362, 249, 1
3362, 4275, 1
3362, 5818, 1
3363, 2496, 1
3364, 560, 1
3365, 235, 1
3366, 714, 1
3367, 2654, 1
3367, 3550, 1
3367, 4522, 1
3368, 2469, 1
3369, 2873, 1
3369, 5553, 1
3370, 79, 1
3371, 500, 1
3371, 5697, 1
3372, 2304, 1
3373, 155, 1
3373, 3380, 1
3374, 3210, 1
3375, 1650, 1
3376, 1275, 1
3377, 739, 1
3377, 4445, 1
3377, 4497, 1
3378, 2036, 1
3378, 3584, 1
3379, 2223, 1
3380, 1385, 1
3380, 3785, 1
3380, 4767, 1
3381, 1880, 1
3382, 2570, 1
3383, 596, 1
3384, 771, 1
3385, 902, 1
3386, 3293, 1
3387, 3208, 1
3388, 1612, 1
3389, 551, 1
3390, 897, 1
3391, 2405, 1
3392, 314, 1
3392, 5509, 1
3393, 21, 1
3394, 2616, 1
3395, 2220, 1
3395, 5705, 1
3396, 998, 1
3397, 2197, 1
3397, 5449, 1
3398, 1861, 1
3398, 3617, 1
3398, 5058, 1
3399, 426, 1
3399, 4819, 1
3399, 5475, 1
3400, 596, 1
3401, 923, 1
3402, 102, 1
3403, 2926, 1
3404, 3269, 1
3404, 3424, 1
3405, 2986, 1
3405, 4615, 1
3406, 2431, 1
3406, 4011, 1
3406, 4345, 1
3407, 1940, 1
3408, 2579, 1
3408, 5781, 1
3409, 362, 1
3410, 71, 1
3411, 2008, 1
3411, 4067, 1
3412, 1971, 1
3413, 1272, 1
3414, 824, 1
3414, 3935, 1
3415, 2435, 1
3416, 1777, 1
3416, 3678, 1
3417, 524, 1
3418, 322, 1
3419, 1849, 1
3420, 2534, 1
3421, 1143, 1
3422, 3021, 1
3423, 163, 1
3423, 4616, 1
3424, 1857, 1
3425, 2, 1
3426, 2023, 1
3427, 79, 1
3428, 2903, 1
3428, 4565, 1
3428, 5994, 1
3429, 1542, 1
3430, 3240, 1
3430, 3508, 1
3430, 3962, 1
3431, 1045, 1
3432, 455, 1
3433, 2530, 1
3434, 2397, 1
3435, 692, 1
3436, 3347, 1
3436, 3553, 1
3436, 5166, 1
3437, 372, 1
3437, 3632, 1
3438, 2785, 1
3439, 3436, 1
3440, 2229, 1
3441, 2064, 1
3441, 4074, 1
3442, 596, 1
3442, 5807, 1
3443, 3257, 1
3443, 4302, 1
3444, 1099, 1
3445, 1528, 1
3446, 57, 1
3446, 3719, 1
3446, 4005, 1
3447, 1641, 1
3447, 4399, 1
3448, 158, 1
3449, 3307, 1
3449, 5717, 1
3450, 2642, 1
3450, 4097, 1
3451, 2708, 1
3452, 350, 1
3453, 176, 1
3454, 2639, 1
3454, 4129, 1
3455, 716, 1
3455, 4691, 1
3456, 137, 1
3457, 1781, 1
3457, 3488, 1
3458, 1113, 1
3458, 4694, 1
3458, 5366, 1
3459, 1711, 1
3460, 451, 1
3461, 1553, 1
3461, 3487, 1
3461, 4448, 1
3462, 2198, 1
3462, 4372, 1
3463, 2090, 1
3464, 282, 1
3465, 1004, 1
3466, 807, 1
3466, 5495, 1
3467, 2678, 1
3468, 348, 1
3469, 2324, 1
3470, 203, 1
3471, 1284, 1
3472, 904, 1
3472, 3844, 1
3473, 2060, 1
3474, 1213, 1
3474, 3551, 1
3475, 327, 1
3475, 4422, 1
3476, 700, 1
3477, 3285, 1
3478, 911, 1
3479, 1056, 1
3480, 1146, 1
3480, 4460, 1
3481, 3426, 1
3482, 1134, 1
3483, 1390, 1
3484, 822, 1
3485, 1886, 1
3486, 63, 1
3487, 15, 1
3488, 762, 1
3488, 4485, 1
3488, 5226, 1
3489, 1359, 1
3489, 3511, 1
3489, 3593, 1
3490, 2592, 1
3490, 4248, 1
3491, 3048, 1
3492, 1439, 1
3493, 138, 1
3494, 1072, 1
3494, 3868, 1
3494, 5506, 1
3495, 1335, 1
3496, 2462, 1
3497, 532, 1
3497, 4849, 1
3498, 365, 1
3499, 1118, 1
3499, 3864, 1
3500, 881, 1
3501, 2976, 1
3501, 3611, 1
3502, 1850, 1
3502, 3655, 1
3503, 1284, 1
3503, 3834, 1
3504, 633, 1
3505, 1005, 1
3506, 47, 1
3506, 4012, 1
3507, 1332, 1
3507, 5059, 1
3508, 3072, 1
3509, 1580, 1
3510, 374, 1
3510, 4310, 1
3511, 3118, 1
3512, 2120, 1
3512, 3780, 1
3513, 745, 1
3514, 94, 1
3514, 5828, 1
3515, 55, 1
3516, 851, 1
3517, 2855, 1
3518, 538, 1
3519, 612, 1
3520, 1382, 1
3521, 3029, 1
3521, 3907, 1
3522, 732, 1
3522, 3937, 1
3522, 4017, 1
3522, 4698, 1
3523, 1376, 1
3523, 5343, 1
3524, 2939, 1
3525, 2707, 1
3525, 3578, 1
3525, 4081, 1
3526, 736, 1
3527, 2376, 1
3527, 3748, 1
3527, 4651, 1
3528, 1110, 1
3528, 5037, 1
3529, 3424, 1
3529, 5932, 1
3530, 887, 1
3531, 2951, 1
3531, 5527, 1
3532, 39, 1
3532, 5244, 1
3533, 50, 1
3533, 5006, 1
3534, 3473, 1
3535, 3238, 1
3535, 4611, 1
3536, 3346, 1
3536, 4402, 1
3536, 4972, 1
3537, 2133, 1
3538, 1055, 1
3539, 1665, 1
3540, 2986, 1
3540, 3833, 1
3540, 4508, 1
3541, 2539, 1
3542, 285, 1
3542, 4201, 1
3543, 131, 1
3543, 4144, 1
3543, 4403, 1
3544, 1195, 1
3544, 3852, 1
3545, 2693, 1
3546, 2220, 1
3546, 5071, 1
3547, 1948, 1
3548, 1074, 1
3548, 3588, 1
3549, 437, 1
3550, 1794, 1
3550, 3565, 1
3550, 5960, 1
3551, 985, 1
3551, 4343, 1
3552, 701, 1
3553, 662, 1
3553, 5659, 1
3553, 5787, 1
3554, 2192, 1
3555, 18, 1
3555, 5651, 1
3556, 2176, 1
3556, 4746, 1
3557, 1094, 1
3557, 4643, 1
3558, 2031, 1
3558, 4230, 1
3559, 2391, 1
3560, 1017, 1
3561, 2470, 1
3561, 5924, 1
3562, 3197, 1
3563, 1735, 1
3564, 2269, 1
3565, 3195, 1
3565, 3669, 1
3565, 5652, 1
3566, 459, 1
3566, 4464, 1
3566, 5255, 1
3567, 1468, 1
3567, 4840, 1
3568, 628, 1
3569, 80, 1
3569, 3995, 1
3569, 4209, 1
3570, 2579, 1
3570, 4458, 1
3571, 3208, 1
3572, 684, 1
3573, 857, 1
3574, 1043, 1
3574, 4239, 1
3575, 1286, 1
3575, 3652, 1
3576, 3171, 1
3577, 2817, 1
3578, 1324, 1
3578, 3618, 1
3579, 3204, 1
3579, 4151, 1
3579, 5601, 1
3580, 2764, 1
3581, 173, 1
3582, 141, 1
3582, 4131, 1
3583, 383, 1
3584, 371, 1
3585, 219, 1
3585, 4069, 1
3586, 537, 1
3586, 4208, 1
3587, 2901, 1
3588, 1276, 1
3589, 2514, 1
3589, 3639, 1
3590, 1207, 1
3591, 670, 1
3592, 1984, 1
3593, 3409, 1
3594, 233, 1
3595, 1522, 1
3595, 3766, 1
3595, 5937, 1
3596, 46, 1
3597, 436, 1
3597, 3767, 1
3597, 3782, 1
3598, 2803, 1
3598, 5859, 1
3599, 2251, 1
3600, 1399, 1
3601, 2668, 1
3602, 633, 1
3603, 2085, 1
3603, 3958, 1
3604, 3591, 1
3605, 849, 1
3606, 1170, 1
3607, 2798, 1
3607, 4143, 1
3607, 4544, 1
3608, 2112, 1
3608, 4235, 1
3609, 2737, 1
3610, 2023, 1
3611, 143, 1
3611, 4566, 1
3612, 1876, 1
3613, 580, 1
3613, 4970, 1
3614, 229, 1
3615, 5, 1
3616, 2742, 1
3617, 2914, 1
3617, 4678, 1
3618, 3386, 1
3618, 3626, 1
3618, 4062, 1
3619, 2352, 1
3619, 3867, 1
3620, 290, 1
3620, 4241, 1
3620, 5265, 1
3621, 2226, 1
3622, 3346, 1
3623, 2697, 1
3624, 904, 1
3624, 5661, 1
3625, 3452, 1
3625, 4505, 1
3626, 2981, 1
3626, 4914, 1
3627, 2036, 1
3627, 5157, 1
3628, 111, 1
3629, 3043, 1
3630, 1686, 1
3630, 5409, 1
3631, 80, 1
3632, 1300, 1
3632, 5668, 1
3633, 24, 1
3633, 5605, 1
3634, 1711, 1
3635, 1894, 1
3635, 4127, 1
3636, 460, 1
3637, 21, 1
3638, 972, 1
3639, 1683, 1
3640, 470, 1
3640, 4927, 1
3641, 159, 1
3642, 2021, 1
3642, 5374, 1
3643, 1860, 1
3644, 2689, 1
3645, 3159, 1
3646, 1380, 1
3647, 1372, 1
3647, 4168, 1
3648, 1475, 1
3649, 2720, 1
